Date,Cases,Deaths,Recovered,Travel_history,Province,City
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-02-20,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-02-20,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-02-20,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-02-20,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-02-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-02-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-02-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-02-20,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor  Ghar
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-02-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-02-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-02-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-02-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-02-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dira Ismail Khan
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-02-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-02-20,514,9,0,Local - Social Contact,Punjab,Lahore
05-02-20,427,4,0,Local - Social Contact,Sindh,Karachi
05-03-20,5,0,0,Local - Social Contact,Azad Jummu Kashmir,Mirpur
05-03-20,44,5,0,Local - Social Contact,Baluchistan,Quetta
05-03-20,2,0,0,Local - Social Contact,Baluchistan,Pishin
05-03-20,8,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-03-20,28,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-03-20,222,8,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-03-20,670,9,0,Local - Social Contact,Punjab,Lahore
05-03-20,363,8,0,Local - Social Contact,Sindh,Karachi
05-04-20,103,0,0,Local - Social Contact,Baluchistan,Quetta
05-04-20,8,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-04-20,22,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-04-20,72,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-04-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-04-20,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-04-20,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-04-20,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-04-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-04-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-04-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-04-20,26,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-04-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-04-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Torghar
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pallas
05-04-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-04-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-04-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-04-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-04-20,12,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-04-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dira Ismail Khan
05-04-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-04-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-04-20,122,12,0,Local - Social Contact,Punjab,Lahore
05-04-20,638,7,0,Local - Social Contact,Sindh,Karachi
05-05-20,0,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-05-20,174,0,0,Local - Social Contact,Baluchistan,Quetta
05-05-20,14,0,3,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-05-20,2,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
05-05-20,49,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-05-20,211,9,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-05-20,487,8,0,Local - Social Contact,Punjab,Lahore
05-05-20,86,11,42,Local - Social Contact,Sindh,Karachi
05-06-20,5,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-06-20,168,0,0,Local - Social Contact,Baluchistan,Quetta
05-06-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Skardu
05-06-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Ghanche
05-06-20,21,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-06-20,213,9,64,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-06-20,944,31,0,Local - Social Contact,Punjab,Lahore
05-06-20,451,9,60,Local - Social Contact,Sindh,Karachi
05-07-20,0,1,0,Local - Social Contact,Baluchistan,Quetta
05-07-20,6,0,5,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-07-20,6,0,0,Local - Social Contact,Gilgit-Baltistan,Astore
05-07-20,36,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-07-20,129,4,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-07-20,13,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-07-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-07-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-07-20,12,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-07-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-07-20,32,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-07-20,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-07-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-07-20,20,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-07-20,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-07-20,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-07-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-07-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-07-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-07-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-07-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-07-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-07-20,118,7,0,Local - Social Contact,Punjab,Lahore
05-07-20,453,14,9,Local - Social Contact,Sindh,Karachi
05-08-20,2,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-08-20,62,2,13,Local - Social Contact,Baluchistan,Quetta
05-08-20,37,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-08-20,141,5,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-08-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-08-20,19,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-08-20,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-08-20,49,5,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-08-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-08-20,13,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-08-20,16,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-08-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-08-20,19,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-08-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-08-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-08-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-08-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-08-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-08-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-08-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-08-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-08-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-08-20,838,12,0,Local - Social Contact,Punjab,Lahore
05-08-20,598,5,0,Local - Social Contact,Sindh,Karachi
05-09-20,1,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-09-20,151,0,13,Local - Social Contact,Baluchistan,Quetta
05-09-20,36,1,5,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-09-20,51,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-09-20,83,7,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-09-20,3,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-09-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-09-20,10,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-09-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-09-20,6,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-09-20,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-09-20,22,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-09-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-09-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-09-20,14,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-09-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-09-20,2,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-09-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-09-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-09-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-09-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-09-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-09-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-09-20,1060,0,0,Local - Social Contact,Punjab,Lahore
05-09-20,1080,5,0,Local - Social Contact,Sindh,Karachi
05-10-20,7,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-10-20,59,0,0,Local - Social Contact,Baluchistan,Quetta
05-10-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Hunza
05-10-20,2,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-10-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer
05-10-20,16,0,0,Local - Social Contact,Gilgit-Baltistan,Astore
05-10-20,32,1,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-10-20,81,8,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-10-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-10-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-10-20,7,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-10-20,16,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-10-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-10-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-10-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-10-20,17,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-10-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-10-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-10-20,5,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-10-20,7,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-10-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-10-20,4,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-10-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-10-20,475,3,109,Local - Social Contact,Punjab,Lahore
05-10-20,709,8,29,Local - Social Contact,Sindh,Karachi
05-11-20,0,0,0,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-11-20,44,1,0,Local - Social Contact,Baluchistan,Quetta
05-11-20,14,0,16,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-11-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer
05-11-20,38,0,0,Local - Social Contact,islamabad Capital Territory,Islamabad
05-11-20,29,6,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-11-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-11-20,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-11-20,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-11-20,44,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-11-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-11-20,15,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-11-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-11-20,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-11-20,1,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-11-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-11-20,14,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-11-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-11-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-11-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-11-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-11-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Orakzai
05-11-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bannu
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Lakki Marwat
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,North Waziristan
05-11-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dera Ismail Khan
05-11-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tank
05-11-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,South Waziristan
05-11-20,301,14,83,Local - Social Contact,Punjab,Lahore
05-11-20,537,11,68,Local - Social Contact,Sindh,Karachi
05-12-20,2,0,4,Local - Social Contact,Azad Jummu Kashmir,Muzaffarabad
05-12-20,97,0,14,Local - Social Contact,Baluchistan,Quetta
05-12-20,5,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
05-12-20,4,0,0,Local - Social Contact,Gilgit-Baltistan,Ghizer
05-12-20,13,0,0,Local - Social Contact,Gilgit-Baltistan,Gilgit
05-12-20,0,8,0,Local - Social Contact,Gilgit-Baltistan,Astore
05-12-20,1,0,0,Local - Social Contact,Gilgit-Baltistan,Diamer
05-12-20,37,0,20,Local - Social Contact,islamabad Capital Territory,Islamabad
05-12-20,57,5,0,Local - Social Contact,Khyber Pakhtunkhwa,Peshawar
05-12-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Charsadda
05-12-20,3,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Nowshera
05-12-20,6,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Khyber
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mohmand
05-12-20,4,3,0,Local - Social Contact,Khyber Pakhtunkhwa,Mardan
05-12-20,0,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Swabi
05-12-20,19,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Swat
05-12-20,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Buner
05-12-20,5,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Lower
05-12-20,8,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Dir Upper
05-12-20,1,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Shangla
05-12-20,9,1,0,Local - Social Contact,Khyber Pakhtunkhwa,Malakand
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Lower
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Chitral Upper
05-12-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Bajaur
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Mansehra
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Abbottabad
05-12-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Haripur
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Tor Ghar
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Upper
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohistan Lower
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kolai Pllas
05-12-20,9,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Battagram
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kohat
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Hangu
05-12-20,2,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Karak
05-12-20,0,0,0,Local - Social Contact,Khyber Pakhtunkhwa,Kurram
